source,target,weight
Peking University,University of Technology Sydney,32.0
Peking University,Second Affiliated Hospital of Zhejiang University,10.0
Peking University,Qingdao University,2.0
Peking University,Institute of Information Engineering,20.0
Peking University,Tongji University,12.0
Peking University,Philips (China),2.0
Peking University,South China Normal University,6.0
Peking University,Zhejiang University,52.0
Peking University,Ministry of Education of the People's Republic of China,6.0
Peking University,Peng Cheng Laboratory,52.0
Peking University,Beijing Haidian Hospital,12.0
Peking University,Renmin University of China,48.0
Peking University,University of Chinese Academy of Sciences,6.0
Peking University,Chinese Academy of Medical Sciences & Peking Union Medical College,52.0
Peking University,Peking University People's Hospital,32.0
Peking University,Centre de Recherche en Informatique,4.0
Peking University,University of Essex,4.0
Peking University,Cardiff University,4.0
Peking University,Microsoft Research (United Kingdom),56.0
Peking University,National Science Library,2.0
Peking University,Stony Brook University,8.0
Peking University,Tsinghua University,56.0
Peking University,Development Fund,2.0
Peking University,China Institute of Finance and Capital Markets,16.0
Peking University,Qingdao Academy of Intelligent Industries,2.0
Peking University,State Grid Corporation of China (China),24.0
Peking University,Beijing Language and Culture University,4.0
Peking University,King University,70.0
Peking University,City University of Hong Kong,34.0
Peking University,"City University of Hong Kong, Shenzhen Research Institute",2.0
Peking University,National Health and Family Planning Commission,8.0
Peking University,China University of Political Science and Law,4.0
Peking University,Chongqing University,4.0
Peking University,Cloud Computing Center,6.0
Peking University,Southwest Hospital,6.0
Peking University,Quantitative BioSciences,2.0
Peking University,Harvard University,20.0
Peking University,Monash University,18.0
Peking University,Universidade Federal Rural de Pernambuco,6.0
Peking University,King Abdulaziz University,8.0
Peking University,University of Electronic Science and Technology of China,8.0
Peking University,Princeton University,2.0
Peking University,Harvard University Press,12.0
Peking University,Columbia University,12.0
Peking University,Cornell University,2.0
Peking University,Peking University Third Hospital,104.0
Peking University,University College London,14.0
Peking University,Huazhong University of Science and Technology,12.0
Peking University,University of Oxford,84.0
Peking University,Yale University,16.0
Peking University,University of Pittsburgh,12.0
Peking University,University of South China,6.0
Peking University,Second Affiliated Hospital of Zhengzhou University,2.0
Peking University,Central Hospital of Wuhan,2.0
Peking University,Auckland University of Technology,2.0
Peking University,Kyung Hee University,2.0
Peking University,Ritsumeikan University,2.0
Peking University,Capital Normal University,2.0
Peking University,Microsoft Research (India),6.0
Peking University,University of Illinois at Chicago,20.0
Peking University,Massachusetts Institute of Technology,6.0
Peking University,Capital Medical University,20.0
Peking University,University Town of Shenzhen,12.0
Peking University,Convergence,4.0
Peking University,Huawei Technologies (Sweden),16.0
Peking University,American Museum of Natural History,4.0
Peking University,Chinese Academy of Sciences,42.0
Peking University,Southern University of Science and Technology,8.0
Peking University,Shandong Institute of Automation,14.0
Peking University,University of Bristol,8.0
Peking University,Institute of Vertebrate Paleontology and Paleoanthropology,2.0
Peking University,Stockholm University,2.0
Peking University,State Key Laboratory of Oil and Gas Reservoir Geology and Exploitation,2.0
Peking University,Shenyang Normal University,2.0
Peking University,Chinese PLA General Hospital,26.0
Peking University,Xinjiang Medical University,2.0
Peking University,Daping Hospital,2.0
Peking University,Macau University of Science and Technology,4.0
Peking University,Beijing Academy of Artificial Intelligence,96.0
Peking University,Hong Kong University of Science and Technology,36.0
Peking University,University of Cambridge,2.0
Peking University,Peking University Cancer Hospital,146.0
Peking University,Changsha University,56.0
Peking University,Peking University International Hospital,16.0
Peking University,West Virginia University,2.0
Peking University,China Agricultural University,8.0
Peking University,Jilin University of Finance and Economics,2.0
Peking University,Imperial College London,2.0
Peking University,Central South University,8.0
Peking University,"Arab Academy for Science, Technology, and Maritime Transport",2.0
Peking University,Beijing Jiaotong University,24.0
Peking University,University of Cincinnati,2.0
Peking University,The Open University,2.0
Peking University,Shanghai Key Laboratory of Trustworthy Computing,4.0
Peking University,Xi'an Jiaotong University,6.0
Peking University,National Taiwan University,2.0
Peking University,Nanyang Technological University,24.0
Peking University,Guangdong University of Technology,6.0
Peking University,Singapore University of Technology and Design,2.0
Peking University,Auburn University,2.0
Peking University,University of Houston,2.0
Peking University,Shenzhen Bay Laboratory,24.0
Peking University,Griffith University,4.0
Peking University,Beijing National Laboratory for Molecular Sciences,6.0
Peking University,Huawei Technologies (China),8.0
Peking University,Soochow University,4.0
Peking University,Nankai University,4.0
Peking University,First Affiliated Hospital of Gannan Medical University,28.0
Peking University,Second Affiliated Hospital of Fujian Medical University,14.0
Peking University,Jiujiang University,14.0
Peking University,Suzhou Research Institute,6.0
Peking University,International University of the Caribbean,16.0
Peking University,University of Illinois Urbana-Champaign,2.0
Peking University,University of Notre Dame,2.0
Peking University,Johns Hopkins University,6.0
Peking University,University of Washington,10.0
Peking University,Sun Yat-sen University,22.0
Peking University,Guangdong University of Foreign Studies,2.0
Peking University,Lingnan Normal University,2.0
Peking University,Zhejiang Lab,4.0
Peking University,Changchun University,8.0
Peking University,Chinese University of Hong Kong,40.0
Peking University,New York University,6.0
Peking University,Beijing Jishuitan Hospital,4.0
Peking University,Jilin University,16.0
Peking University,Westlake University,20.0
Peking University,Carnegie Mellon University,42.0
Peking University,"Chinese University of Hong Kong, Shenzhen",32.0
Peking University,National University of Defense Technology,24.0
Peking University,Nanjing University of Aeronautics and Astronautics,8.0
Peking University,University of Phoenix,4.0
Peking University,"Women's Hospital, School of Medicine, Zhejiang University",4.0
Peking University,Teesside University,2.0
Peking University,Pennsylvania State University,2.0
Peking University,Gombe State University,2.0
Peking University,Ziauddin University,2.0
Peking University,De La Salle University,2.0
Peking University,Norwegian University of Life Sciences,2.0
Peking University,University of Zagreb,4.0
Peking University,University of Vienna,2.0
Peking University,Adolfo Ibáñez University,2.0
Peking University,Palacký University Olomouc,2.0
Peking University,University of Edinburgh,14.0
Peking University,Weill Cornell Medical College in Qatar,2.0
Peking University,World Bank,2.0
Peking University,Pelita Harapan University,2.0
Peking University,Instituto Nacional de Psiquiatría,2.0
Peking University,Hospital Seberang Jaya,2.0
Peking University,International Trachoma Initiative,2.0
Peking University,University of Manchester,2.0
Peking University,University of Nigeria,2.0
Peking University,University of Oslo,2.0
Peking University,Royal Berkshire Hospital,2.0
Peking University,University of Catania,2.0
Peking University,San Jose State University,2.0
Peking University,University of Dhaka,2.0
Peking University,Jos University Teaching Hospital,2.0
Peking University,University of Nottingham Malaysia Campus,2.0
Peking University,Manipal University College Malaysia,2.0
Peking University,Lagos State University,2.0
Peking University,Clemson University,2.0
Peking University,UNSW Sydney,2.0
Peking University,Algebra University College,2.0
Peking University,Edinburgh Royal Infirmary,2.0
Peking University,San Sebastián University,2.0
Peking University,Koltzov Institute of Developmental Biology,2.0
Peking University,University Kebangsaan Malaysia Medical Centre,2.0
Peking University,Stellenbosch University,2.0
Peking University,Massachusetts General Hospital,2.0
Peking University,University of Liverpool,6.0
Peking University,University of Puthisastra,2.0
Peking University,University Hospital Dubrava,2.0
Peking University,Guangdong Provincial People's Hospital,2.0
Peking University,Children's Investment Fund Foundation,2.0
Peking University,World Health Organization,2.0
Peking University,Capital Institute of Pediatrics,2.0
Peking University,Hangzhou Normal University,4.0
Peking University,Beihang University,12.0
Peking University,University of Hong Kong,30.0
Peking University,Wuhan University,8.0
Peking University,Venus Medtech (China),2.0
Peking University,Computer Network Information Center,6.0
Peking University,Colorado State University,6.0
Peking University,Institute of Applied Ecology,6.0
Peking University,Santa Clara University,2.0
Peking University,North Carolina State University,2.0
Peking University,Illinois Institute of Technology,2.0
Peking University,Trine University,2.0
Peking University,University of Michigan–Ann Arbor,2.0
Peking University,Rutgers Sexual and Reproductive Health and Rights,8.0
Peking University,Moscow Institute of Thermal Technology,2.0
Peking University,Tianjin University,18.0
Peking University,First Affiliated Hospital of Hebei Medical University,18.0
Peking University,Beijing Advanced Sciences and Innovation Center,16.0
Peking University,Communication University of China,6.0
Peking University,Centre National de la Recherche Scientifique,6.0
Peking University,Beijing Institute of Technology,4.0
Peking University,Tianjin Meteorological Bureau,2.0
Peking University,National Computer Network Emergency Response Technical Team/Coordination Center of Chinar,2.0
Peking University,University of Vaasa,4.0
Peking University,Fuzhou University,2.0
Peking University,Fujian Normal University,2.0
Peking University,Hamad bin Khalifa University,2.0
Peking University,"The First Affiliated Hospital, Sun Yat-sen University",16.0
Peking University,Shandong Normal University,24.0
Peking University,Beijing University of Chemical Technology,2.0
Peking University,Jiangsu University,2.0
Peking University,Institute of Automation,4.0
Peking University,Ruijin Hospital,4.0
Peking University,Gannan Medical University,4.0
Peking University,Suzhou Municipal Hospital,4.0
Peking University,Waseda University,2.0
Peking University,Southwest University,2.0
Peking University,KU Leuven,2.0
Peking University,Tokyo Institute of Technology,2.0
Peking University,Tan Tock Seng Hospital,18.0
Peking University,Fujian Provincial Hospital,6.0
Peking University,Duke University,6.0
Peking University,Beijing University of Posts and Telecommunications,32.0
Peking University,University of South Carolina,4.0
Peking University,Quzhou University,2.0
Peking University,University of Surrey,8.0
Peking University,Sir Run Run Shaw Hospital,4.0
Peking University,Institute of Software,10.0
Peking University,Shandong University,26.0
Peking University,Group Sense (China),4.0
Peking University,University of Cologne,2.0
Peking University,University of Waterloo,8.0
Peking University,Hong Kong Polytechnic University,6.0
Peking University,ZTE (United States),10.0
Peking University,National Clinical Research Center for Digestive Diseases,6.0
Peking University,Hebei Medical University,10.0
Peking University,Alibaba Group (China),6.0
Peking University,University of Jinan,2.0
Peking University,The University of Texas at Dallas,24.0
Peking University,National University of Singapore,6.0
Peking University,Huawei Technologies (United Kingdom),2.0
Peking University,University of Stuttgart,2.0
Peking University,Nanjing University,4.0
Peking University,NARI Group (China),4.0
Peking University,Beijing Tsinghua Chang Gung Hospital,8.0
Peking University,Morgan Stanley (United States),2.0
University of Chinese Academy of Sciences,Beijing Institute of Big Data Research,12.0
University of Chinese Academy of Sciences,Computer Network Information Center,26.0
University of Chinese Academy of Sciences,Institute of Information Engineering,180.0
University of Chinese Academy of Sciences,Chinese Academy of Sciences,140.0
University of Chinese Academy of Sciences,PLA 306 Hospital,2.0
University of Chinese Academy of Sciences,Institute of Electronics,2.0
University of Chinese Academy of Sciences,Aerospace Information Research Institute,24.0
University of Chinese Academy of Sciences,Max Planck Institute for Psycholinguistics,6.0
University of Chinese Academy of Sciences,University of Glasgow,6.0
University of Chinese Academy of Sciences,Huazhong Agricultural University,2.0
University of Chinese Academy of Sciences,Beijing Institute of Technology,44.0
University of Chinese Academy of Sciences,Institute of Software,144.0
University of Chinese Academy of Sciences,Swinburne University of Technology,12.0
University of Chinese Academy of Sciences,Westlake University,4.0
University of Chinese Academy of Sciences,Institute of Automation,94.0
University of Chinese Academy of Sciences,Tencent (China),34.0
University of Chinese Academy of Sciences,Shenyang Institute of Computing Technology (China),32.0
University of Chinese Academy of Sciences,Hefei University of Technology,6.0
University of Chinese Academy of Sciences,Amazon (Germany),16.0
University of Chinese Academy of Sciences,South Central University for Nationalities,4.0
University of Chinese Academy of Sciences,Center for Excellence in Brain Science and Intelligence Technology,8.0
University of Chinese Academy of Sciences,Max Planck Institute for Informatics,4.0
University of Chinese Academy of Sciences,Peking University,6.0
University of Chinese Academy of Sciences,China Electronics Corporation (China),10.0
University of Chinese Academy of Sciences,Stevens Institute of Technology,12.0
University of Chinese Academy of Sciences,Beijing University of Posts and Telecommunications,8.0
University of Chinese Academy of Sciences,Institute of Computing Technology,82.0
University of Chinese Academy of Sciences,Guizhou University,2.0
University of Chinese Academy of Sciences,Harbin Institute of Technology,6.0
University of Chinese Academy of Sciences,University of Newcastle Australia,10.0
University of Chinese Academy of Sciences,Capital Normal University,8.0
University of Chinese Academy of Sciences,Google (United States),4.0
University of Chinese Academy of Sciences,Shandong Institute of Automation,38.0
University of Chinese Academy of Sciences,York University,12.0
University of Chinese Academy of Sciences,Jiangnan University,4.0
University of Chinese Academy of Sciences,Peng Cheng Laboratory,10.0
University of Chinese Academy of Sciences,Beihang University,16.0
University of Chinese Academy of Sciences,University of Hartford,2.0
University of Chinese Academy of Sciences,Tongji University,6.0
University of Chinese Academy of Sciences,University of Wollongong,2.0
University of Chinese Academy of Sciences,Hong Kong Baptist University,2.0
University of Chinese Academy of Sciences,Samueli Institute,2.0
University of Chinese Academy of Sciences,Anhui University,4.0
University of Chinese Academy of Sciences,Sun Yat-sen University,2.0
University of Chinese Academy of Sciences,Hunan University,2.0
University of Chinese Academy of Sciences,Macau University of Science and Technology,12.0
University of Chinese Academy of Sciences,Beijing Academy of Artificial Intelligence,34.0
University of Chinese Academy of Sciences,University of Cambridge,2.0
University of Chinese Academy of Sciences,Beijing Jiaotong University,2.0
University of Chinese Academy of Sciences,Fudan University,2.0
University of Chinese Academy of Sciences,Shanghai Center for Brain Science and Brain-Inspired Technology,2.0
University of Chinese Academy of Sciences,Xi'an Jiaotong University,2.0
University of Chinese Academy of Sciences,Shanghai Jiao Tong University,2.0
University of Chinese Academy of Sciences,National University of Defense Technology,4.0
University of Chinese Academy of Sciences,Wuhan University of Technology,4.0
University of Chinese Academy of Sciences,Xidian University,4.0
University of Chinese Academy of Sciences,National Institute of Hospital Administration,2.0
University of Chinese Academy of Sciences,China University of Geosciences (Beijing),2.0
University of Chinese Academy of Sciences,Microsoft Research Asia (China),4.0
University of Chinese Academy of Sciences,Shandong Normal University,2.0
University of Chinese Academy of Sciences,University of Sydney,6.0
University of Chinese Academy of Sciences,Baidu (China),14.0
University of Chinese Academy of Sciences,ShangHai JiAi Genetics & IVF Institute,4.0
University of Chinese Academy of Sciences,Nanyang Technological University,12.0
University of Chinese Academy of Sciences,Chongqing University,4.0
University of Chinese Academy of Sciences,Fanuc (Japan),4.0
University of Chinese Academy of Sciences,Fuzhou University,10.0
University of Chinese Academy of Sciences,Bank of China,6.0
University of Chinese Academy of Sciences,Beijing University of Chemical Technology,12.0
University of Chinese Academy of Sciences,Capital University of Economics and Business,6.0
University of Chinese Academy of Sciences,Beijing University of Technology,14.0
University of Chinese Academy of Sciences,Qiannan Normal College For Nationalities,6.0
University of Chinese Academy of Sciences,Guangzhou University,6.0
University of Chinese Academy of Sciences,Institute of Geographic Sciences and Natural Resources Research,14.0
University of Chinese Academy of Sciences,Tsinghua University,18.0
University of Chinese Academy of Sciences,University of Indianapolis,6.0
University of Chinese Academy of Sciences,Shenzhen Institutes of Advanced Technology,2.0
University of Chinese Academy of Sciences,Southeast University,2.0
University of Chinese Academy of Sciences,The University of Tokyo,2.0
University of Chinese Academy of Sciences,Technical University of Munich,6.0
University of Chinese Academy of Sciences,Helmholtz Institute Freiberg for Resource Technology,2.0
University of Chinese Academy of Sciences,University of Canberra,2.0
University of Chinese Academy of Sciences,Universidad de Extremadura,2.0
University of Chinese Academy of Sciences,University of Pavia,2.0
University of Chinese Academy of Sciences,University of Iceland,2.0
University of Chinese Academy of Sciences,Institut polytechnique de Grenoble,2.0
University of Chinese Academy of Sciences,National Center for Nanoscience and Technology,6.0
University of Chinese Academy of Sciences,Microsoft Research (United Kingdom),10.0
University of Chinese Academy of Sciences,Monash University,2.0
University of Chinese Academy of Sciences,Concordia University,2.0
University of Chinese Academy of Sciences,Guangzhou Experimental Station,4.0
University of Chinese Academy of Sciences,Annoroad Gene Technology (China),2.0
University of Chinese Academy of Sciences,Shanghai Institutes for Biological Sciences,2.0
University of Chinese Academy of Sciences,Renmin University of China,8.0
University of Chinese Academy of Sciences,Stony Brook University,2.0
University of Chinese Academy of Sciences,Northwestern Polytechnical University,4.0
University of Chinese Academy of Sciences,Shaanxi University of Science and Technology,2.0
University of Chinese Academy of Sciences,Shanghai East Hospital,12.0
University of Chinese Academy of Sciences,Center for Excellence in Molecular Cell Science,4.0
University of Chinese Academy of Sciences,North China Electric Power University,2.0
University of Chinese Academy of Sciences,Ningbo University of Technology,2.0
University of Chinese Academy of Sciences,Institute of Semiconductors,4.0
University of Chinese Academy of Sciences,Chinese PLA General Hospital,2.0
University of Chinese Academy of Sciences,Amsterdam University of the Arts,10.0
University of Chinese Academy of Sciences,Zhejiang University,10.0
University of Chinese Academy of Sciences,Zhejiang Lab,6.0
University of Chinese Academy of Sciences,South China University of Technology,4.0
University of Chinese Academy of Sciences,University of Queensland,10.0
University of Chinese Academy of Sciences,Agricultural Information Institute,2.0
University of Chinese Academy of Sciences,National Geological Archives of China,2.0
University of Chinese Academy of Sciences,Indian Council of Forestry Research and Education,2.0
University of Chinese Academy of Sciences,Griffith University,4.0
University of Chinese Academy of Sciences,National Science Library,2.0
University of Chinese Academy of Sciences,Stanford University,2.0
University of Chinese Academy of Sciences,Zhejiang University of Science and Technology,2.0
University of Chinese Academy of Sciences,Shanghai Institute of Nutrition and Health,16.0
University of Chinese Academy of Sciences,Beijing Electronic Science and Technology Institute,6.0
University of Chinese Academy of Sciences,University of Alabama at Birmingham,6.0
University of Chinese Academy of Sciences,Shihezi University,2.0
University Hospital Leipzig,Istituti di Ricovero e Cura a Carattere Scientifico,36.0
University Hospital Leipzig,University of Bologna,12.0
University Hospital Leipzig,Institute of Neurological Sciences,2.0
University Hospital Leipzig,Assistance Publique – Hôpitaux de Paris,2.0
University Hospital Leipzig,King's College London,2.0
University Hospital Leipzig,University of Florence,2.0
University Hospital Leipzig,Instituto de Investigación Biomédica de Salamanca,2.0
University Hospital Leipzig,Hôpital Saint-Louis,2.0
University Hospital Leipzig,Yale Cancer Center,2.0
University Hospital Leipzig,Munich Leukemia Laboratory (Germany),2.0
University Hospital Leipzig,University Medical Center Freiburg,2.0
University Hospital Leipzig,University of Freiburg,6.0
University Hospital Leipzig,Klinikum rechts der Isar,10.0
University Hospital Leipzig,Friedrich-Alexander-Universität Erlangen-Nürnberg,4.0
Hôpital Cardiologique du Haut-Lévêque,Humanitas University,2.0
Hôpital Cardiologique du Haut-Lévêque,IBM (United States),2.0
Hôpital Cardiologique du Haut-Lévêque,IRCCS Humanitas Research Hospital,6.0
Hôpital Cardiologique du Haut-Lévêque,Fondazione IRCCS Ca' Granda Ospedale Maggiore Policlinico,4.0
Xi'an Shiyou University,Tianjin University of Technology,4.0
Quantitative BioSciences,Peking University,2.0
Quantitative BioSciences,Harvard University,2.0
University of Osijek,Paracelsus Medical University,2.0
University of Osijek,University of Milano-Bicocca,2.0
University of Osijek,Ghent University Hospital,2.0
University of Osijek,KU Leuven,2.0
University of Osijek,Hospital Universitario Virgen Macarena,2.0
University of Osijek,Manisa Celal Bayar University,2.0
University of Osijek,Medical University of Vienna,2.0
University of Osijek,Istituti di Ricovero e Cura a Carattere Scientifico,2.0
University of Osijek,University of Padua,2.0
University of Osijek,University Hospital Centre Zagreb,6.0
University of Osijek,University of Rijeka,8.0
University of Osijek,Universität Hamburg,6.0
University of Osijek,Agricultural Institute Osijek,6.0
HTW Berlin - University of Applied Sciences,KU Leuven,2.0
HTW Berlin - University of Applied Sciences,Riga Technical University,2.0
HTW Berlin - University of Applied Sciences,Uppsala University,2.0
HTW Berlin - University of Applied Sciences,Masaryk University,4.0
HTW Berlin - University of Applied Sciences,University of Monterrey,2.0
HTW Berlin - University of Applied Sciences,Queen Mary University of London,2.0
HTW Berlin - University of Applied Sciences,University of Leeds,2.0
University of Texas Health Science Center at Dallas,University of Oklahoma,6.0
University of Texas Health Science Center at Dallas,University of Oklahoma Health Sciences Center,8.0
Active Technologies (Italy),Iscte – Instituto Universitário de Lisboa,12.0
Active Technologies (Italy),University of Jordan,2.0
Active Technologies (Italy),Centro de Estudos para a Intervencao Social,2.0
Active Technologies (Italy),Instituto de Engenharia de Sistemas e Computadores Investigação e Desenvolvimento,2.0
Kyoto University of Advanced Science,Mejiro University,4.0
Kyoto University of Advanced Science,Australian National University,2.0
Kyoto University of Advanced Science,Daido University,2.0
Kyoto University of Advanced Science,Ritsumeikan University,2.0
University Hospitals of Derby and Burton NHS Foundation Trust,University Hospital Lewisham,10.0
Hohai University,East China Normal University,4.0
Hohai University,Sun Yat-sen University,6.0
Hohai University,RMIT University,6.0
Hohai University,Nanjing University of Posts and Telecommunications,14.0
Hohai University,Zhejiang University,4.0
Hohai University,Zhejiang Provincial People's Hospital,2.0
Hohai University,Hangzhou Medical College,2.0
Hohai University,Jiangsu Province Special Equipment Safety Supervision and Inspection Institute,6.0
Hohai University,The First People's Hospital of Changzhou,8.0
Hohai University,Nagasaki University,2.0
Hohai University,Tongji University,10.0
Hohai University,PowerChina (China),4.0
University of Luxembourg,Nanjing University of Aeronautics and Astronautics,10.0
University of Luxembourg,Monash University,22.0
University of Luxembourg,National Library of Luxembourg,12.0
University of Luxembourg,Sabancı Üniversitesi,12.0
University of Luxembourg,Chongqing University,12.0
University of Luxembourg,Deakin University,16.0
University of Luxembourg,University of Ottawa,8.0
University of Luxembourg,Singapore Management University,26.0
University of Luxembourg,Kyungpook National University,8.0
University of Luxembourg,Université Mohammed VI Polytechnique,28.0
University of Luxembourg,Swansea University,2.0
University of Luxembourg,Sahlgrenska University Hospital,18.0
University of Luxembourg,Chalmers University of Technology,6.0
University of Luxembourg,Istituto Ortopedico Rizzoli,2.0
University of Luxembourg,McMaster University,2.0
University of Luxembourg,University of Gothenburg,6.0
University of Luxembourg,University Hospital Münster,4.0
University of Luxembourg,Kantonsspital Baselland Standort Bruderholz,4.0
University of Luxembourg,Klinikum Brandenburg,4.0
University of Luxembourg,Centre Hospitalier de Luxembourg,2.0
University of Luxembourg,Malteser Waldkrankenhaus Erlangen,2.0
University of Luxembourg,Hong Kong University of Science and Technology,4.0
University of Luxembourg,Northeastern University,4.0
University of Luxembourg,Guangzhou HKUST Fok Ying Tung Research Institute,2.0
University of Luxembourg,Imperial College London,2.0
University of Luxembourg,Guizhou University of Finance and Economics,2.0
University of Luxembourg,Central Bank of Luxembourg,6.0
University of Luxembourg,Hospital for Special Surgery,2.0
University of Luxembourg,Campus Bio Medico University Hospital,2.0
University of Luxembourg,Luxembourg Institute of Health,2.0
University of Luxembourg,Nanyang Technological University,6.0
University of Luxembourg,Ludwig-Maximilians-Universität München,2.0
University of Luxembourg,University of Alberta,2.0
University of Luxembourg,Huawei Technologies (China),2.0
University of Luxembourg,University of Illinois Urbana-Champaign,2.0
University of Luxembourg,University of Toronto,4.0
University of Luxembourg,University of British Columbia,2.0
University of Luxembourg,University of Bremen,2.0
University of Luxembourg,Leibniz University Hannover,2.0
University of Luxembourg,Insight Healthcare,2.0
University of Luxembourg,Eindhoven University of Technology,2.0
University of Luxembourg,IBM Research - Brazil,2.0
University of Luxembourg,University of Nottingham,2.0
University of Luxembourg,University of Waterloo,2.0
University of Luxembourg,University College Dublin,2.0
University of Luxembourg,University of Copenhagen,2.0
University of Luxembourg,Linnaeus University,2.0
University of Luxembourg,Universidade Federal de Minas Gerais,2.0
University of Luxembourg,Malmö University,2.0
University of Luxembourg,Curtin University,2.0
University of Luxembourg,Consorzio Roma Ricerche,2.0
University of Luxembourg,Australian Regenerative Medicine Institute,2.0
University of Luxembourg,Yanshan University,12.0
University of Luxembourg,University of Melbourne,6.0
Instituto Centroamericano de Administración de Empresas,Universidad Técnica de Manabí,2.0
Instituto Centroamericano de Administración de Empresas,Universidad de Santiago de Chile,2.0
University Hospital and Clinics,Tulane University,4.0
University Hospital and Clinics,Tulane Medical Center,4.0
University Hospital and Clinics,University Medical Center,4.0
Hindustan Institute of Technology and Science,University of Kurdistan,4.0
Hindustan Institute of Technology and Science,Vel Tech Rangarajan Dr. Sagunthala R&D Institute of Science and Technology,2.0
Hindustan Institute of Technology and Science,Universal Engineering College,2.0
Hindustan Institute of Technology and Science,Mahsa University,2.0
Hindustan Institute of Technology and Science,Sri Ramachandra Institute of Higher Education and Research,2.0
Bambino Gesù Children's Hospital,Fundación para el Fomento de la Investigación Sanitaria y Biomédica de la Comunitat Valenciana,10.0
Bambino Gesù Children's Hospital,Link Campus University,10.0
Bambino Gesù Children's Hospital,Sapienza University of Rome,10.0
Bambino Gesù Children's Hospital,Istituto Superiore di Sanità,20.0
Bambino Gesù Children's Hospital,University of Pisa,22.0
Bambino Gesù Children's Hospital,University of Padua,10.0
Bambino Gesù Children's Hospital,University of Rome Tor Vergata,4.0
Bambino Gesù Children's Hospital,Fondazione IRCCS Ca' Granda Ospedale Maggiore Policlinico,20.0
Bambino Gesù Children's Hospital,Vita-Salute San Raffaele University,2.0
Bambino Gesù Children's Hospital,Agostino Gemelli University Polyclinic,2.0
Bambino Gesù Children's Hospital,Fondazione Italiana Fegato,2.0
Bambino Gesù Children's Hospital,University of Chieti-Pescara,36.0
Bambino Gesù Children's Hospital,University of Palermo,6.0
Bambino Gesù Children's Hospital,Magna Graecia University,6.0
Bambino Gesù Children's Hospital,University of Bari Aldo Moro,6.0
Bambino Gesù Children's Hospital,Università Cattolica del Sacro Cuore,6.0
Bambino Gesù Children's Hospital,St. Eugenio Hospital,12.0
Bambino Gesù Children's Hospital,Meyer Children's Hospital,6.0
Bambino Gesù Children's Hospital,Istituto Giannina Gaslini,6.0
Hvidovre Hospital,Steno Diabetes Center,2.0
Hvidovre Hospital,University of Copenhagen,2.0
Hvidovre Hospital,Aarhus University,12.0
Hvidovre Hospital,Bispebjerg Hospital,4.0
Hvidovre Hospital,Copenhagen University Hospital,4.0
Atkins (United States),Texas Department of Transportation,6.0
Atkins (United States),Cleveland State University,6.0
Atkins (United States),Iteris (United States),4.0
Atkins (United States),University of Washington Tacoma,4.0
Barnard College,Columbia University,50.0
Barnard College,Dartmouth College,2.0
Barnard College,"University of Nevada, Las Vegas",2.0
Scuola Normale Superiore,Nokia (Germany),4.0
Scuola Normale Superiore,Scuola Superiore Sant'Anna,2.0
Manipal College of Medical Sciences,Birsa Agricultural University,4.0
Manipal College of Medical Sciences,Manipal Academy of Higher Education,4.0
University of Wisconsin–Stevens Point,Brigham Young University,8.0
University of Wisconsin–Stevens Point,Radboud University Nijmegen,4.0
University of Wisconsin–Stevens Point,Missouri State University,4.0
University of Wisconsin–Stevens Point,Louisiana State University,2.0
University of Wisconsin–Stevens Point,University of Wisconsin–Oshkosh,2.0
University of Wisconsin–Stevens Point,Southern Methodist University,2.0
University of Wisconsin–Stevens Point,University of Arkansas at Fayetteville,4.0
University of Wisconsin–Stevens Point,Portland State University,2.0
University of Wisconsin–Stevens Point,Bryant University,2.0
University of Wisconsin–Stevens Point,MIT University,2.0
University of Wisconsin–Stevens Point,University of Louisville Hospital,2.0
University of Wisconsin–Stevens Point,University of Delaware,2.0
University of Wisconsin–Stevens Point,The University of Texas at Austin,2.0
University of Wisconsin–Stevens Point,University of Massachusetts Amherst,2.0
University of Wisconsin–Stevens Point,Norwegian University of Science and Technology,2.0
University of Wisconsin–Stevens Point,Mississippi State University,4.0
University of Wisconsin–Stevens Point,University of San Diego,4.0
University of Wisconsin–Stevens Point,University of Wisconsin–Whitewater,2.0
University of Wisconsin–Stevens Point,North Carolina Agricultural and Technical State University,2.0
University of Wisconsin–Stevens Point,Auburn University,8.0
University of Wisconsin–Stevens Point,Ghent University Hospital,4.0
University of Wisconsin–Stevens Point,University of Technology Sydney,2.0
University of Wisconsin–Stevens Point,University of Duisburg-Essen,4.0
University of Wisconsin–Stevens Point,Georgia State University,2.0
University of Wisconsin–Stevens Point,Idaho State University,2.0
University of Wisconsin–Stevens Point,North Carolina State University,4.0
University of Wisconsin–Stevens Point,Oklahoma State University Oklahoma City,2.0
University of Wisconsin–Stevens Point,University of North Carolina at Pembroke,2.0
University of Wisconsin–Stevens Point,Temple College,2.0
University of Wisconsin–Stevens Point,Utah State University,2.0
University of Wisconsin–Stevens Point,Creighton University,2.0
University of Wisconsin–Stevens Point,University of North Carolina at Charlotte,2.0
University of Wisconsin–Stevens Point,University of Central Arkansas,2.0
University of Wisconsin–Stevens Point,"University of Nevada, Las Vegas",2.0
University of Wisconsin–Stevens Point,Loyola University Maryland,2.0
University of Wisconsin–Stevens Point,Central Connecticut State University,2.0
University of Wisconsin–Stevens Point,Brigham Young University–Hawaii,2.0
