source,target,weight
Hohai University,"Government College University, Faisalabad",2.0
Hohai University,Linköping University,2.0
Hohai University,Beni-Suef University,2.0
Hohai University,Aswan University,2.0
Hohai University,Nanjing Hydraulic Research Institute,4.0
Hohai University,"Changjiang Institute of Survey, Planning, Design and Research",2.0
Hohai University,Westlake University,2.0
Hohai University,Nanjing Agricultural University,12.0
Hohai University,Nanjing Xiaozhuang University,12.0
Hohai University,"Chinese University of Hong Kong, Shenzhen",6.0
Hohai University,Institute of Computing Technology,6.0
Hohai University,Nanyang Technological University,16.0
Hohai University,Universidad Politécnica de Madrid,12.0
Hohai University,Chinese Academy of Sciences,4.0
Hohai University,North China Municipal Engineering Design & Research Institute,4.0
Hohai University,Hong Kong Baptist University,6.0
Hohai University,Guilin University of Technology,4.0
Hohai University,Northeastern University,2.0
Hohai University,Xiamen University,2.0
Hohai University,Jiangsu University,2.0
Hohai University,Hefei Institutes of Physical Science,6.0
Hohai University,Shanghai Harbour Engineering Design & Research Institute,6.0
INTI International University,Universiti Malaysia Terengganu,4.0
INTI International University,Open University Malaysia,2.0
Provincia Autonoma di Trento,Free University of Bozen-Bolzano,8.0
Provincia Autonoma di Trento,Fondazione Edmund Mach,8.0
Universidad Rafael Belloso Chacín,Popular University of Cesar,4.0
Zhejiang Wanli University,Zhejiang Business Technology Institute,2.0
Health Holland,Centraal Bureau voor de Statistiek,2.0
Health Holland,Dutch Inspectorate of Education,2.0
Health Holland,Open University in the Netherlands,2.0
Adan Hospital,Amiri Hospital,10.0
Adan Hospital,Farwaniya Hospital,2.0
Adan Hospital,Menoufia University,2.0
Queensland Theological College,Griffith University,2.0
Queensland Theological College,La Trobe University,2.0
Oil Crops Research Institute,Wagga Wagga Base Hospital,16.0
Oil Crops Research Institute,Australian Bureau of Statistics,8.0
Oil Crops Research Institute,New South Wales Department of Primary Industries,4.0
Oil Crops Research Institute,University of Canberra,8.0
Oil Crops Research Institute,Australian National University,8.0
Oil Crops Research Institute,Commonwealth Scientific and Industrial Research Organisation,4.0
Oil Crops Research Institute,Chinese Academy of Agricultural Sciences,24.0
Oil Crops Research Institute,Huazhong Agricultural University,12.0
Oil Crops Research Institute,Lanzhou University,12.0
Ajloun National University,Uttaranchal University,2.0
Pakistan Institute of Development Economics,Information Technology University,2.0
Kingdom University,Saudi Electronic University,2.0
Kingdom University,University College of Bahrain,2.0
Kingdom University,Gulf University for Science & Technology,2.0
Kingdom University,Guru Nanak Institutions,4.0
Kingdom University,"G.S. Science, Arts And Commerce College",2.0
Shanghai Institute of Pharmaceutical Industry,Pudong Medical Center,36.0
Shanghai Institute of Pharmaceutical Industry,Shanghai Chest Hospital,12.0
Shanghai Institute of Pharmaceutical Industry,National University of Singapore,12.0
Shanghai Institute of Pharmaceutical Industry,Fudan University,12.0
University of Nottingham,École Nationale d'Ingénieurs de Saint-Étienne,10.0
University of Nottingham,National Guard Health Affairs,14.0
University of Nottingham,Advance (Japan),2.0
University of Nottingham,Universidad de Granada,10.0
University of Nottingham,K.N.Toosi University of Technology,4.0
University of Nottingham,Oregon State University,2.0
University of Nottingham,Royal Veterinary College,6.0
University of Nottingham,National Milk Records (United Kingdom),2.0
University of Nottingham,University of Southampton,30.0
University of Nottingham,Botanic Gardens Conservation International,2.0
University of Nottingham,"Royal Botanic Gardens, Kew",6.0
University of Nottingham,National Grid (United Kingdom),2.0
University of Nottingham,University of Manchester,2.0
University of Nottingham,Birmingham Children's Hospital,2.0
University of Nottingham,Leeds Teaching Hospitals NHS Trust,2.0
University of Nottingham,University Hospitals Birmingham NHS Foundation Trust,2.0
University of Nottingham,Great Ormond Street Hospital for Children NHS Foundation Trust,2.0
University of Nottingham,Utrecht University,12.0
University of Nottingham,University of Mannheim,2.0
University of Nottingham,Polymat,8.0
University of Nottingham,University of Aveiro,8.0
University of Nottingham,Parc Científic de la Universitat de València,8.0
University of Nottingham,Osaka University,4.0
University of Nottingham,Siemens (Germany),4.0
University of Nottingham,De Montfort University,4.0
University of Nottingham,"University of Maryland, College Park",4.0
University of Nottingham,Durham University,2.0
University of Nottingham,Queen Mary University of London,10.0
University of Nottingham,National Taiwan University,8.0
University of Nottingham,University of Leeds,8.0
University of Nottingham,Universidad de Salamanca,2.0
University of Nottingham,University of Exeter,4.0
University of Nottingham,University of Notre Dame,2.0
University of Nottingham,Binghamton University,2.0
University of Nottingham,Max Planck Institute for Chemistry,2.0
University of Nottingham,"University of California, Santa Cruz",4.0
University of Nottingham,Bjerknes Centre for Climate Research,6.0
University of Nottingham,University of Arizona,4.0
University of Nottingham,National Institute of Polar Research,2.0
University of Nottingham,Climate and Global Dynamics Laboratory,4.0
University of Nottingham,The University of Tokyo,2.0
University of Nottingham,University of Toronto,4.0
University of Nottingham,University of Connecticut,2.0
University of Nottingham,Institute of Atmospheric Physics,2.0
University of Nottingham,Alfred-Wegener-Institut Helmholtz-Zentrum für Polar- und Meeresforschung,4.0
University of Nottingham,University of Bergen,2.0
University of Nottingham,China University of Geosciences,2.0
University of Nottingham,Maastricht University,2.0
University of Nottingham,National and Kapodistrian University of Athens,4.0
University of Nottingham,Charité - Universitätsmedizin Berlin,4.0
University of Nottingham,Karolinska Institutet,2.0
University of Nottingham,University of Malta,2.0
University of Nottingham,Goethe University Frankfurt,2.0
University of Nottingham,TU Dortmund University,8.0
University of Nottingham,University of Glasgow,12.0
University of Nottingham,University of Würzburg,6.0
University of Nottingham,Bishop Burton College,2.0
University of Nottingham,Nottingham Trent University,8.0
University of Nottingham,Madagascar Biodiversity Partnership,2.0
University of Nottingham,Operation Wallacea,4.0
University of Nottingham,Universidad de León,12.0
University of Nottingham,Royal Hospital for Children,4.0
University of Nottingham,University of Liverpool,14.0
University of Nottingham,Royal Liverpool University Hospital,2.0
University of Nottingham,University of Edinburgh,12.0
University of Nottingham,University of Oxford,12.0
University of Nottingham,Public Health England,2.0
University of Nottingham,Imperial College London,4.0
University of Nottingham,Roslin Institute,2.0
University of Nottingham,Alder Hey Children's NHS Foundation Trust,2.0
University of Nottingham,Natural History Museum,4.0
University of Nottingham,University College London,12.0
University of Nottingham,Aarhus University,4.0
University of Nottingham,Teesside University,2.0
University of Nottingham,Western Infirmary,2.0
University of Nottingham,Glasgow Royal Infirmary,2.0
University of Nottingham,Raigmore Hospital,2.0
University of Nottingham,Imperial College Healthcare NHS Trust,2.0
University of Nottingham,Ashford and St Peter's Hospitals NHS Foundation Trust,2.0
University of Nottingham,Royal Lancaster Infirmary,2.0
University of Nottingham,China University of Mining and Technology,10.0
University of Nottingham,Xuzhou University of Technology,4.0
University of Nottingham,Senckenberg Biodiversity and Climate Research Centre,2.0
University of Nottingham,Norwegian Institute of Bioeconomy Research,2.0
University of Nottingham,Evelina London Children's Healthcare,12.0
University of Nottingham,Nottingham Biomedical Research Centre,8.0
University of Nottingham,Great Ormond Street Hospital,16.0
University of Nottingham,Birmingham Women’s and Children’s NHS Foundation Trust,8.0
University of Nottingham,Royal Manchester Children's Hospital,8.0
University of Nottingham,King's College Hospital,4.0
University of Nottingham,Leicester Royal Infirmary,4.0
University of Nottingham,Southampton Children's Hospital,4.0
University of Nottingham,Alder Hey Children's Hospital,4.0
University of Nottingham,University of Birmingham,4.0
University of Nottingham,University of Bern,4.0
University of Nottingham,National Institute for Health Research,12.0
University of Nottingham,Queen's Medical Centre,24.0
University of Nottingham,King's College London,2.0
University of Nottingham,Max Planck Institute of Colloids and Interfaces,2.0
University of Nottingham,University of Trento,2.0
University of Nottingham,CIC nanoGUNE,2.0
University of Nottingham,"Biomedical Research Networking Center in Bioengineering, Biomaterials and Nanomedicine",2.0
University of Nottingham,Friedrich-Alexander-Universität Erlangen-Nürnberg,70.0
University of Nottingham,Fudan University,4.0
University of Nottingham,Leipzig University,2.0
University of Nottingham,University College Dublin,4.0
University of Nottingham,Heinrich Heine University Düsseldorf,6.0
University of Nottingham,Maj Institute of Pharmacology,6.0
University of Nottingham,Humboldt-Universität zu Berlin,4.0
University of Nottingham,Universitätsklinikum Erlangen,2.0
University of Nottingham,Centro de Biología Molecular Severo Ochoa,4.0
University of Nottingham,University of Minho,4.0
University of Nottingham,University of Duisburg-Essen,2.0
University of Nottingham,Central Institute of Mental Health,2.0
University of Nottingham,Universiti Sains Malaysia,2.0
University of Nottingham,Khalifa University of Science and Technology,2.0
University of Nottingham,University of Bristol,2.0
University of Nottingham,Chinese Academy of Agricultural Sciences,24.0
University of Nottingham,Shanghai Jiao Tong University,8.0
University of Nottingham,Henan University,8.0
University of Nottingham,University of British Columbia,6.0
University of Nottingham,University of Leicester,8.0
University of Nottingham,University of Veterinary Medicine Vienna,16.0
University of Nottingham,"University of Veterinary Medicine Hannover, Foundation",10.0
University of Nottingham,Ruhr University Bochum,6.0
University of Nottingham,Institut Pasteur,2.0
University of Nottingham,University of Lübeck,2.0
University of Nottingham,New York State College of Veterinary Medicine,2.0
University of Nottingham,Shandong University of Science and Technology,4.0
University of Nottingham,North China University of Water Resources and Electric Power,2.0
University of Nottingham,Northeast Petroleum University,2.0
University of Nottingham,Hayatabad Medical Complex,2.0
University of Nottingham,Khyber Medical University,2.0
University of Nottingham,Zhongyuan University of Technology,4.0
University of Nottingham,Hangzhou Dianzi University,2.0
University of Nottingham,Cranfield University,2.0
University of Nottingham,Wuhan University of Science and Technology,2.0
University of Nottingham,Hertfordshire County Council,20.0
University of Nottingham,University of Derby,8.0
University of Nottingham,Health Net,8.0
University of Nottingham,University Hospitals of Derby and Burton NHS Foundation Trust,4.0
University of Nottingham,University of Warwick,112.0
University of Nottingham,Sun Yat-sen University,2.0
University of Nottingham,University of Sydney,2.0
University of Nottingham,Cardiff University,2.0
Kinderkrankenhaus auf der Bult,RWTH Aachen University,4.0
Kinderkrankenhaus auf der Bult,German Center for Diabetes Research,2.0
Kinderkrankenhaus auf der Bult,IPPMed (Germany),2.0
Kinderkrankenhaus auf der Bult,Karl Landsteiner Society,2.0
Kinderkrankenhaus auf der Bult,Helios Hospital Schwerin,2.0
Kinderkrankenhaus auf der Bult,Heinrich Heine University Düsseldorf,2.0
Kinderkrankenhaus auf der Bult,LMU Klinikum,4.0
Kinderkrankenhaus auf der Bult,Ludwig-Maximilians-Universität München,2.0
Kinderkrankenhaus auf der Bult,University of Freiburg,6.0
Kinderkrankenhaus auf der Bult,Helios Hospital Berlin-Buch,2.0
Kinderkrankenhaus auf der Bult,University Medical Center Freiburg,4.0
Kinderkrankenhaus auf der Bult,University Hospital Cologne,2.0
Hemwati Nandan Bahuguna Garhwal University,Yashoda Hospital,2.0
Hemwati Nandan Bahuguna Garhwal University,Seva Mandir,2.0
CEA LETI,Commissariat à l'Énergie Atomique et aux Énergies Alternatives,14.0
CEA LETI,STMicroelectronics (France),12.0
CEA LETI,University of Groningen,2.0
CEA LETI,RWTH Aachen University,2.0
CEA LETI,CEA Grenoble,6.0
CEA LETI,Université de Bourgogne,4.0
Franche-Comté Électronique Mécanique Thermique et Optique - Sciences et Technologies,"Laboratoire Matériaux Optiques, Photonique et Systèmes",6.0
Gyeongju University,Shanxi Medical University,6.0
Gyeongju University,The University of Texas at Austin,6.0
Gyeongju University,University of Washington,2.0
Gyeongju University,Yonsei University,4.0
Gyeongju University,Indiana University Bloomington,2.0
Gyeongju University,Tsinghua University,4.0
Gyeongju University,Sun Yat-sen University,4.0
Gyeongju University,Fudan University,2.0
Gyeongju University,University of New Mexico,2.0
Gyeongju University,University of Hong Kong,2.0
Gyeongju University,Hohai University,2.0
Gyeongju University,Wuhan University,4.0
Gyeongju University,Shanghai Library,2.0
Gyeongju University,IDEA Public Schools,2.0
Gyeongju University,Nanjing University,2.0
Gyeongju University,Peking University,2.0
Ufa State Aviation Technical University,Togliatti State University,24.0
Thai Nguyen University,Phenikaa University,20.0
Thai Nguyen University,University of Da Nang,4.0
Thai Nguyen University,Vietnam Academy of Science and Technology,4.0
Thai Nguyen University,Can Tho University,4.0
University of Sri Jayewardenepura,Wayamba University of Sri Lanka,2.0
Intel (United States),Southern University of Science and Technology,4.0
Intel (United States),Massachusetts Institute of Technology,2.0
Intel (United States),University of Delaware,6.0
Intel (United States),Lehigh University,2.0
Intel (United States),TOBB University of Economics and Technology,2.0
Intel (United States),Pennsylvania State University,6.0
Syngenta (United States),Kangwon National University,8.0
Syngenta (United States),Gangneung–Wonju National University,4.0
Syngenta (United States),National Institute of Biological Resources,4.0
Syngenta (United States),Hallym University,2.0
Cooper University Hospital,Georgetown University Medical Center,2.0
Cooper University Hospital,Alfred I. duPont Hospital for Children,2.0
Cooper University Hospital,Rady Children's Hospital-San Diego,6.0
Cooper University Hospital,Mount Sinai Hospital,2.0
Cooper University Hospital,Shriners Hospitals for Children - Philadelphia,2.0
Cooper University Hospital,British Columbia Children's Hospital,2.0
Cooper University Hospital,Children's Hospital of Philadelphia,2.0
Cooper University Hospital,Johns Hopkins Hospital,2.0
Cooper University Hospital,Columbia University Irving Medical Center,2.0
Cooper University Hospital,Miami Children's Hospital,2.0
Cooper University Hospital,Setting Scoliosis Straight Foundation,2.0
Cooper University Hospital,Washington University in St. Louis,14.0
Cooper University Hospital,University of Colorado Denver,2.0
Cooper University Hospital,University of Iowa,4.0
Gree (China),Inner Mongolia University of Technology,4.0
Gree (China),Southwest University,2.0
Gree (China),Harbin Institute of Technology,6.0
Gree (China),PowerChina (China),6.0
Gree (China),Central South University,6.0
Povisa Hospital,Complejo Hospitalario Universitario de Santiago,16.0
Fraunhofer Institute for Material and Beam Technology,Max Bergmann Zentrum für Biomaterialien,4.0
Fraunhofer Institute for Material and Beam Technology,Leibniz Institute of Polymer Research,2.0
Fraunhofer Institute for Material and Beam Technology,TU Dresden,4.0
Swedish Chemicals Agency,University of Coimbra,8.0
Swedish Chemicals Agency,Federal Office for the Environment,2.0
Swedish Chemicals Agency,University of Gothenburg,2.0
Swedish Chemicals Agency,German Federal Environment Agency,10.0
Swedish Chemicals Agency,Osnabrück University,2.0
Swedish Chemicals Agency,Aarhus University,4.0
Swedish Chemicals Agency,Wageningen University & Research,2.0
D. Mendeleyev University of Chemical Technology of Russia,Moscow Engineering Physics Institute,10.0
D. Mendeleyev University of Chemical Technology of Russia,Frumkin Institute of Physical Chemistry and Electrochemistry,8.0
Zemun Hospital,"Center for Health, Exercise and Sport Sciences",6.0
Korea Electrotechnology Research Institute,Leibniz Institute for Solid State and Materials Research,4.0
Korea Electrotechnology Research Institute,Kyung Hee University,4.0
Korea Electrotechnology Research Institute,Hanbat National University,4.0
Korea Electrotechnology Research Institute,Korea University,4.0
Korea Electrotechnology Research Institute,Catholic University of Korea,6.0
Korea Electrotechnology Research Institute,Seoul St. Mary's Hospital,14.0
Korea Electrotechnology Research Institute,Korea Advanced Institute of Science and Technology,10.0
Korea Electrotechnology Research Institute,Electronics and Telecommunications Research Institute,10.0
Universidad Autónoma de Chile,Universidad Santo Tomás,2.0
Universidad Autónoma de Chile,Universidad Andrés Bello,2.0
Universidad Autónoma de Chile,Medicina,2.0
Universidad Autónoma de Chile,Pontificia Universidad Católica de Chile,4.0
Universidad Autónoma de Chile,University of Havana,2.0
Universidad Autónoma de Chile,Metropolitan University of Technology,2.0
Universidad Autónoma de Chile,Institut de Ciència de Materials de Barcelona,4.0
Universidad Autónoma de Chile,Millennium Science Initiative,2.0
Universidad Autónoma de Chile,Catholic University of Colombia,2.0
Universidad Autónoma de Chile,Universidad Bernardo O'Higgins,2.0
Universidad Autónoma de Chile,Universidad de las Américas,2.0
Cheongju University,Kangwon National University,4.0
Cheongju University,Dankook University,4.0
Cheongju University,University of Seoul,2.0
Cheongju University,Seoul National University,2.0
Cheongju University,National Institute of Biological Resources,4.0
Astellas Pharma (Japan),Astellas Pharma (United States),4.0
Astellas Pharma (Japan),University of Tsukuba,2.0
Kedge Business School,ESCP Business School,2.0
German Center for Infection Research,New York University,8.0
German Center for Infection Research,Institute of Virology,16.0
German Center for Infection Research,Medizinische Hochschule Hannover,4.0
German Center for Infection Research,University Children's Hospital Tübingen,32.0
German Center for Infection Research,Centre International de Recherches Médicales de Franceville,4.0
German Center for Infection Research,Centre de Recherche Médicales de Lambaréné,12.0
German Center for Infection Research,Universität Hamburg,12.0
Research Center of Neurology,Lomonosov Moscow State University,72.0
Research Center of Neurology,National Research University Higher School of Economics,24.0
Research Center of Neurology,Mission College,24.0
Institut Pluridisciplinaire Hubert Curien,Laboratoire de Physique Subatomique et des Technologies Associées,4.0
Institut Pluridisciplinaire Hubert Curien,Laboratoire de Physique des deux infinis Bordeaux,4.0
Institut Pluridisciplinaire Hubert Curien,GANIL,4.0
Central China Normal University,Washington State University,4.0
Central China Normal University,Sun Yat-sen University,6.0
Central China Normal University,Early Warning (United States),8.0
Central China Normal University,Shenyang University,12.0
Central China Normal University,Yangtze University,6.0
Central China Normal University,Guangzhou University,6.0
Central China Normal University,Hubei University of Arts and Science,6.0
Central China Normal University,Huazhong University of Science and Technology,6.0
Central China Normal University,Wuhan Union Hospital,4.0
Central China Normal University,Wuhan Institute of Technology,2.0
Central China Normal University,Bielefeld University,12.0
Central China Normal University,University of Tsukuba,4.0
Central China Normal University,Shanghai Institute of Organic Chemistry,2.0
Central China Normal University,University of Chinese Academy of Sciences,2.0
Central China Normal University,European Organization for Nuclear Research,28.0
Central China Normal University,École Polytechnique Fédérale de Lausanne,2.0
Central China Normal University,Yonsei University,2.0
Central China Normal University,INFN Sezione di Trieste,4.0
Central China Normal University,National Institute for Subatomic Physics,10.0
Central China Normal University,Heidelberg University,4.0
Central China Normal University,University of Münster,2.0
Central China Normal University,Northeastern Illinois University,10.0
Central China Normal University,Pennsylvania State University,8.0
Central China Normal University,Tianjin University,8.0
Central China Normal University,Carleton University,2.0
Central China Normal University,Southeast University,2.0
Central China Normal University,Beijing University of Posts and Telecommunications,2.0
Central China Normal University,Lanzhou University,4.0
Central China Normal University,Bahria University,2.0
Central China Normal University,Qinghai University,6.0
Central China Normal University,Shaanxi University of Science and Technology,2.0
Central China Normal University,Hefei University of Technology,6.0
Central China Normal University,Hefei National Center for Physical Sciences at Nanoscale,2.0
Central China Normal University,University of Science and Technology Chittagong,4.0
Ministry of Education and Science of the Republic of Kazakhstan,S.Seifullin Kazakh Agro Technical University,4.0
Faculdade de Ciências Médicas da Santa Casa de São Paulo,Faculdade de Medicina do ABC,10.0
Faculdade de Ciências Médicas da Santa Casa de São Paulo,Instituto de Pesquisas Tecnológicas,2.0
Faculdade de Ciências Médicas da Santa Casa de São Paulo,Universidade Federal de São Paulo,24.0
Faculdade de Ciências Médicas da Santa Casa de São Paulo,Hospital das Clínicas da Faculdade de Medicina da Universidade de São Paulo,12.0
Faculdade de Ciências Médicas da Santa Casa de São Paulo,Fundação Hemopa,6.0
Faculdade de Ciências Médicas da Santa Casa de São Paulo,Hospital Sírio-Libanês,12.0
Faculdade de Ciências Médicas da Santa Casa de São Paulo,Hospital de Clínicas de Porto Alegre,6.0
Faculdade de Ciências Médicas da Santa Casa de São Paulo,Dr. Euryclides Hospital de Jesus Zerbini,6.0
Faculdade de Ciências Médicas da Santa Casa de São Paulo,Universidade Federal de Minas Gerais,6.0
Faculdade de Ciências Médicas da Santa Casa de São Paulo,Universidade Federal do Ceará,6.0
Faculdade de Ciências Médicas da Santa Casa de São Paulo,Hospital do Servidor Público Estadual,6.0
University of Augsburg,Chalmers University of Technology,2.0
University of Augsburg,Universitätsklinikum Würzburg,58.0
University of Augsburg,Friedrich-Alexander-Universität Erlangen-Nürnberg,4.0
University of Augsburg,Policlinico San Matteo Fondazione,8.0
University of Augsburg,University of Duisburg-Essen,44.0
University of Augsburg,University Hospital Münster,4.0
University of Augsburg,LMU Klinikum,4.0
University of Augsburg,Centre Eugène Marquis,8.0
University of Augsburg,Universidade Estadual de Maringá,4.0
University of Augsburg,University Hospital of Bern,4.0
University of Augsburg,Singapore Institute for Clinical Sciences,2.0
University of Augsburg,Ostschweizer Kinderspital,4.0
University of Augsburg,National University of Ireland,2.0
University of Augsburg,University of Colorado Denver,2.0
University of Augsburg,CK-CARE,2.0
University of Augsburg,University of Regensburg,6.0
Yeshiva University,University of Rome Tor Vergata,2.0
Yeshiva University,New York University,2.0
Yeshiva University,Adelphi University,2.0
Yeshiva University,Xavier University,2.0
Palacký University Olomouc,"Czech Academy of Sciences, Institute of Experimental Botany",14.0
Palacký University Olomouc,University of Pavol Jozef Šafárik,8.0
Palacký University Olomouc,University Medical Center Groningen,4.0
Palacký University Olomouc,Adam Mickiewicz University in Poznań,2.0
Palacký University Olomouc,Pioneer (Japan),4.0
Palacký University Olomouc,Czech Academy of Sciences,8.0
Palacký University Olomouc,University Hospital Olomouc,26.0
Palacký University Olomouc,Akademii Wychowania Fizycznego im. Jerzego Kukuczki w Katowicach,8.0
Palacký University Olomouc,University of Ottawa,24.0
Palacký University Olomouc,Seoul National University,18.0
Palacký University Olomouc,Universidad Complutense de Madrid,6.0
Palacký University Olomouc,Tomas Bata University in Zlín,16.0
Palacký University Olomouc,AstraZeneca (Sweden),12.0
Palacký University Olomouc,Nihon University,2.0
Palacký University Olomouc,University of Alabama in Huntsville,8.0
Palacký University Olomouc,Centre National de la Recherche Scientifique,8.0
Palacký University Olomouc,Lehman College,2.0
Palacký University Olomouc,Istituto di Astrofisica Spaziale e Fisica cosmica di Palermo,2.0
Palacký University Olomouc,INFN Sezione di Torino,18.0
Palacký University Olomouc,Université Paris Cité,4.0
Palacký University Olomouc,University of Tübingen,6.0
Palacký University Olomouc,INFN Sezione di Bari,4.0
Palacký University Olomouc,Lomonosov Moscow State University,6.0
Palacký University Olomouc,Marshall Space Flight Center,4.0
Palacký University Olomouc,Karlsruhe Institute of Technology,10.0
Palacký University Olomouc,RIKEN,10.0
Palacký University Olomouc,Slovak Academy of Sciences,4.0
Palacký University Olomouc,KTH Royal Institute of Technology,4.0
Palacký University Olomouc,University of Illinois at Chicago,12.0
Palacký University Olomouc,INFN Sezione di Roma II,12.0
Palacký University Olomouc,INFN Sezione di Napoli,10.0
Palacký University Olomouc,Max Planck Institute for Physics,16.0
Palacký University Olomouc,INFN Sezione di Catania,2.0
Palacký University Olomouc,University of Turin,14.0
Palacký University Olomouc,"University of California, Berkeley",4.0
Palacký University Olomouc,Pennsylvania State University,2.0
Palacký University Olomouc,École Polytechnique,4.0
Palacký University Olomouc,Universidad de Alcalá,6.0
Palacký University Olomouc,University of Naples Federico II,4.0
Palacký University Olomouc,University of Chicago,4.0
Palacký University Olomouc,Colorado School of Mines,10.0
Palacký University Olomouc,The University of Tokyo,2.0
Palacký University Olomouc,Laboratoire AstroParticule et Cosmologie,2.0
Palacký University Olomouc,Konan University,2.0
Palacký University Olomouc,Friedrich-Alexander-Universität Erlangen-Nürnberg,2.0
Palacký University Olomouc,Goddard Space Flight Center,2.0
Palacký University Olomouc,"Czech Academy of Sciences, Institute of Physics",2.0
Palacký University Olomouc,National Centre for Nuclear Research,2.0
Palacký University Olomouc,University of Utah,2.0
Palacký University Olomouc,Constantine 1 University,2.0
Palacký University Olomouc,National Astronomical Observatory of Japan,2.0
Palacký University Olomouc,University of Bari Aldo Moro,2.0
Palacký University Olomouc,University of Iowa,2.0
Palacký University Olomouc,Joint Institute for Nuclear Research,2.0
Palacký University Olomouc,Constantine the Philosopher University in Nitra,4.0
Palacký University Olomouc,Martin University Hospital,2.0
Palacký University Olomouc,"Jerzy Haber Institute of Catalysis and Surface Chemistry, Polish Academy of Sciences",4.0
Palacký University Olomouc,Hamburg Institut (Germany),14.0
Palacký University Olomouc,"University of California, Riverside",6.0
Palacký University Olomouc,A. Alikhanyan National Laboratory,2.0
Palacký University Olomouc,Mongolian Academy of Sciences,2.0
Palacký University Olomouc,Deutsches Elektronen-Synchrotron DESY,48.0
Palacký University Olomouc,University of Göttingen,2.0
Palacký University Olomouc,University of Birmingham,4.0
Palacký University Olomouc,Center for Research and Advanced Studies of the National Polytechnic Institute,4.0
Palacký University Olomouc,Shandong University,2.0
Palacký University Olomouc,University of Liverpool,16.0
Palacký University Olomouc,University of Wuppertal,2.0
Palacký University Olomouc,Stony Brook University,8.0
Palacký University Olomouc,Paul Scherrer Institute,4.0
Palacký University Olomouc,University of Antwerp,2.0
Palacký University Olomouc,Université Paris-Saclay,6.0
Palacký University Olomouc,"Institute of Nuclear Physics, Polish Academy of Sciences",6.0
Palacký University Olomouc,ETH Zurich,2.0
Palacký University Olomouc,Lancaster University,2.0
Palacký University Olomouc,Aix-Marseille Université,2.0
Palacký University Olomouc,University of Zurich,4.0
Palacký University Olomouc,Heidelberg University,2.0
Palacký University Olomouc,Lawrence Berkeley National Laboratory,6.0
Palacký University Olomouc,Interuniversity Institute for High Energies,2.0
Palacký University Olomouc,Purdue University West Lafayette,2.0
Palacký University Olomouc,Argonne National Laboratory,2.0
Palacký University Olomouc,Queen Mary University of London,2.0
Palacký University Olomouc,Brookhaven National Laboratory,2.0
Palacký University Olomouc,University of Tennessee at Knoxville,2.0
Palacký University Olomouc,Rice University,4.0
Palacký University Olomouc,RWTH Aachen University,2.0
Palacký University Olomouc,National Institute of Science Education and Research,2.0
Palacký University Olomouc,European Organization for Nuclear Research,2.0
Palacký University Olomouc,Folkwang University of the Arts,2.0
Palacký University Olomouc,University of Montenegro,2.0
Palacký University Olomouc,Charles University,2.0
BioElectronics (United States),Arizona State University,24.0
BioElectronics (United States),"Rutgers, The State University of New Jersey",2.0
BioElectronics (United States),"University of California, Davis",2.0
BioElectronics (United States),"University of California, Irvine",2.0
BioElectronics (United States),University of Georgia,2.0
Bureau international des poids et mesures,National Institute of Metrology,14.0
Collaborative Innovation Center of Advanced Microstructures,Shanghai Jiao Tong University,6.0
Collaborative Innovation Center of Advanced Microstructures,Shanghai Institute of Microsystem and Information Technology,12.0
Collaborative Innovation Center of Advanced Microstructures,University of Shanghai for Science and Technology,2.0
Collaborative Innovation Center of Advanced Microstructures,University of Science and Technology of China,12.0
Collaborative Innovation Center of Advanced Microstructures,Nanjing University,78.0
Collaborative Innovation Center of Advanced Microstructures,Hohai University,12.0
Collaborative Innovation Center of Advanced Microstructures,Jiangsu University,24.0
Collaborative Innovation Center of Advanced Microstructures,Nara Institute of Science and Technology,12.0
Collaborative Innovation Center of Advanced Microstructures,Iwate University,4.0
Collaborative Innovation Center of Advanced Microstructures,Anhui Normal University,8.0
Collaborative Innovation Center of Advanced Microstructures,Chinese Academy of Sciences,10.0
Collaborative Innovation Center of Advanced Microstructures,Nanjing Drum Tower Hospital,52.0
Collaborative Innovation Center of Advanced Microstructures,Harbin Institute of Technology,4.0
Collaborative Innovation Center of Advanced Microstructures,Air Force Engineering University,4.0
Collaborative Innovation Center of Advanced Microstructures,Dalian Ocean University,4.0
University of the West Indies System,Swansea University,2.0
University of the West Indies System,Massey University,2.0
"Laboratoire de génie des procédés pour la bioraffinerie, les matériaux bio-sourcés et l’impression fonctionnelle","Laboratoire Ingénierie, Procédés, Aliments",6.0
Instituto Nacional de Ciência e Tecnologia de Doenças Tropicais,Fundação Oswaldo Cruz,16.0
Instituto Nacional de Ciência e Tecnologia de Doenças Tropicais,Universidade Federal da Bahia,2.0
Instituto Nacional de Ciência e Tecnologia de Doenças Tropicais,Universidade Federal de Goiás,2.0
Know Center Research GmbH (Germany),University of Graz,2.0
Know Center Research GmbH (Germany),Goddard Space Flight Center,2.0
Hanoi University,Duy Tan University,2.0
Hanoi University,Hanoi National University of Education,2.0
Hanoi University,University of Labor and Social Affairs,2.0
Hanoi University,Hai Phong University,2.0
Hanoi University,National Institute Of Hygiene And Epidemiology,120.0
Hanoi University,University of Oxford,48.0
Hanoi University,Ministry of Health,24.0
Hanoi University,General Department of Preventive Medicine,8.0
Hanoi University,Australian National University,8.0
Hanoi University,Ministry of Science and Technology,8.0
Hanoi University,Oxford University Clinical Research Unit,96.0
