source,target,weight
Anesthesiology and Critical Care Medicine,Anesthesiology and Perioperative Care,6.0
Anesthesiology and Critical Care Medicine,"Anesthesiology, Perioperative and Pain Medicine",50.0
Anesthesiology and Critical Care Medicine,Physiopathology and imaging of Neurological Disorders,8.0
Anesthesiology and Critical Care Medicine,Computer Science,8.0
Anesthesiology and Critical Care Medicine,Public Health,8.0
Anesthesiology and Critical Care Medicine,Anaesthesiology and Critical Care,8.0
Anesthesiology and Critical Care Medicine,Biomedical Data Science,4.0
Anesthesiology and Critical Care Medicine,Intensive Care,12.0
Anesthesiology and Critical Care Medicine,Anesthesia and Intensive Care,2.0
Anesthesiology and Critical Care Medicine,Mathematical Modelling and Artificial Intelligence,2.0
Anesthesiology and Critical Care Medicine,Health Technologies,2.0
Anesthesiology and Critical Care Medicine,Clinical Sciences and Community Health,2.0
Real-World Data,Cardiology,6.0
Real-World Data,Medical Information Technology,4.0
Real-World Data,Automation,4.0
Real-World Data,Medical Data Science,8.0
Real-World Data,Clinical Medicine,6.0
Real-World Data,Trauma Treatment and Neural Regeneration,4.0
Real-World Data,Trauma Medicine,8.0
Real-World Data,Information Administration,4.0
Real-World Data,Clinical Research,4.0
Data Science and Artificial Intelligence,Cyber Innovation,4.0
Data Science and Artificial Intelligence,Kinematics and Computational Geometry,2.0
Data Science and Artificial Intelligence,Computer Science,20.0
Data Science and Artificial Intelligence,Information Systems and Computer Science,2.0
Data Science and Artificial Intelligence,Big Data and Artificial Intelligence,2.0
Data Science and Artificial Intelligence,Nephrology,4.0
Data Science and Artificial Intelligence,Digital Health,4.0
Data Science and Artificial Intelligence,"Artificial Intelligence in Medicine Lab, Department of Mathematics and Computer Science",2.0
Data Science and Artificial Intelligence,Biomedical Research,2.0
Data Science and Artificial Intelligence,Bioscience,20.0
Data Science and Artificial Intelligence,"Computer, Electrical and Mathematical Sciences & Engineering",20.0
Data Science and Artificial Intelligence,Medical Genetics,4.0
Data Science and Artificial Intelligence,"Physiology, Development & Neuroscience",4.0
Data Science and Artificial Intelligence,Biomedical Informatics,102.0
Data Science and Artificial Intelligence,"Biostatistics, Epidemiology and Informatics",78.0
Data Science and Artificial Intelligence,Medicine,6.0
Data Science and Artificial Intelligence,Urology,278.0
Data Science and Artificial Intelligence,Anesthesiology,116.0
Data Science and Artificial Intelligence,Gastroenterology and Hepatology,42.0
Data Science and Artificial Intelligence,Ophthalmology,16.0
Data Science and Artificial Intelligence,Artificial Intelligence,52.0
Data Science and Artificial Intelligence,Pharmacy,42.0
Data Science and Artificial Intelligence,Medical School,36.0
Data Science and Artificial Intelligence,Endocrinology,18.0
Data Science and Artificial Intelligence,Eye Research,20.0
Data Science and Artificial Intelligence,Strategy and Entrepreneurship,2.0
Data Science and Artificial Intelligence,Economics,2.0
Data Science and Artificial Intelligence,Psychology,4.0
Data Science and Artificial Intelligence,Science,2.0
Data Science and Artificial Intelligence,Electrical Engineering and Computer Science,6.0
Data Science and Artificial Intelligence,Data and Cybersecurity,2.0
Data Science and Artificial Intelligence,Geriatric Medicine,16.0
Data Science and Artificial Intelligence,Gastroenterology,8.0
Data Science and Artificial Intelligence,Anaesthesiology,8.0
Neuro-Informatics,Neurologic Surgery,18.0
Data Science and Machine Intelligence,Natural Language Processing and Knowledge Graph Lab,12.0
Data Science and Machine Intelligence,Education,4.0
Maternity Teaching Hospital,Gastroenterology and Hepatology,6.0
Maternity Teaching Hospital,Medicine,6.0
Maternity Teaching Hospital,Scientific Research,2.0
Forestry Sensing Technology and Intelligent Equipment,Mathematics and Computer Science,32.0
Forestry Sensing Technology and Intelligent Equipment,Forestry,32.0
Molecular Invertebrate Systematics and Ecology,Climate Change Systems,2.0
Tokyo City University,Keio University,2.0
Tokyo City University,Meidensha Corporation,2.0
Computer Network Information,Nanosystem and Hierarchical Fabrication,18.0
Mathematics and Information Technology,"Learning, Teaching and Technology",4.0
Mathematics and Information Technology,Linguistics and Modern Language Studies,2.0
Mathematics and Information Technology,Language and Culture,2.0
Mathematics and Information Technology,English and Additional Languages,2.0
Mathematics and Applied Mathematics,Mathematics in the Sciences,50.0
Executive and Professional Development,International Tourism and Management,2.0
Executive and Professional Development,Integrated Resort and Tourism Management,2.0
Executive and Professional Development,Geography,2.0
Executive and Professional Development,Liberal Arts,2.0
Industrial and Manufacturing Systems Engineering,Industrial and Operations Engineering,4.0
Intelligent Education Big Data Engineering Technology Research Center,Artificial Intelligence on Education Research,4.0
Intelligent Education Big Data Engineering Technology Research Center,Computing,2.0
Intelligent Education Big Data Engineering Technology Research Center,Design,2.0
Intelligent Education Big Data Engineering Technology Research Center,Educational Big Data and Policymaking,2.0
Agro-Environmental and Biological Sciences,Computer Science,6.0
Agro-Environmental and Biological Sciences,Engineering,4.0
Agro-Environmental and Biological Sciences,Computer Graphics,6.0
Agro-Environmental and Biological Sciences,"Communication, Administration, Tourism",4.0
Agro-Environmental and Biological Sciences,Technology,2.0
Agro-Environmental and Biological Sciences,Agri-Food Production,2.0
Laser Institute,Otolaryngology-Head and Neck Surgery,6.0
Hepatology,Biomedical Research,2.0
Hepatology,Biomedical Sciences,2.0
Hepatology,Gastroenterology and Digestive Endoscopy,2.0
Hepatology,Liver and Digestive Health,2.0
Hepatology,Translational Medicine,2.0
Hepatology,Medical and Surgical Sciences,2.0
Hepatology,Gastroenterology and Hepatology,2.0
Hepatology,Pathophysiology and Transplantation,2.0
Hepatology,Transfusion Medicine,2.0
Hepatology,Integrated Research,2.0
Hepatology,Medicine,2.0
Computing and Engineering Technologies,Management and Control of Complex Systems,16.0
Computing and Engineering Technologies,Artificial Intelligence,14.0
Computing and Engineering Technologies,Smart Manufacturing in Energy Chemical Process,4.0
Computing and Engineering Technologies,Automation,6.0
Computing and Engineering Technologies,Information Science and Engineering,2.0
Computing and Engineering Technologies,Intelligent Complex Systems,2.0
Computing and Engineering Technologies,Innovation Engineering,4.0
Computing and Engineering Technologies,Electrical and Computer Engineering,2.0
Computing and Engineering Technologies,Mathematics and Theories,2.0
Computing and Engineering Technologies,Information and Electronics,2.0
SOM Institute,"Philosophy, Linguistics, Theory of Science",8.0
SOM Institute,"Journalism, Media, and Communication",6.0
Multimedia Interaction and Communication,Electrical Engineering and Computer Science,10.0
Multimedia Interaction and Communication,Research and Development,2.0
Multimedia Interaction and Communication,Intelligent Systems,2.0
Multimedia Interaction and Communication,Computer Engineering,2.0
Multimedia Interaction and Communication,Computational Sciences and Artificial Intelligence,2.0
Informatization Application,Software Engineering,66.0
Intelligent and Interactive Systems,Human and Social Sciences,4.0
Intelligent and Interactive Systems,Industrial Engineering,4.0
Intelligent and Interactive Systems,Law,4.0
Intelligent and Interactive Systems,Software Engineering,4.0
Pain,Clinical Medical Center for Spinal Cord Diseases,8.0
Pain,Orthopedics and Sports Rehabilitation,8.0
Pain,Orthopedics,8.0
Pain,Digital Orthopedics,8.0
Pain,Medical,8.0
Pain,Urology,4.0
Industrial Studies,Computer Science and Information Engineering,4.0
Industrial Studies,Medical Bigdata Science,12.0
Industrial Studies,Linguistics,10.0
Industrial Studies,Cardiology,12.0
Industrial Studies,"Medical Bigdata Science, Cardiology",2.0
Industrial Studies,"Medical Bigdata Science, Cardiology, Medical Informatics",2.0
Industrial Studies,Medical Informatics,4.0
Sensors,"Applied Research Solutions & The Ohio State University, Columbus, OH, USA: None",2.0
Crisis Studies and Mitigation,Infrastructure Engineering,12.0
Crisis Studies and Mitigation,Atmospheric Science,8.0
Artificial Intelligence Systems,Artificial Intelligence,62.0
Artificial Intelligence Systems,Computer Science and Information Engineering,4.0
Artificial Intelligence Systems,Computing,2.0
Artificial Intelligence Systems,Systems Engineering,14.0
Artificial Intelligence Systems,Advanced Technology,12.0
Artificial Intelligence Systems,Management and Control of Complex Systems,2.0
Artificial Intelligence Systems,"Mathematics, Information and Behavior Education, Blockchain and Privacy Computing",4.0
Artificial Intelligence Systems,Multimodal Artificial Intelligence Systems,2.0
Artificial Intelligence Systems,Automation,2.0
Artificial Intelligence Systems,Computer Science,4.0
Artificial Intelligence Systems,Mathematical Sciences,2.0
Artificial Intelligence Systems,Information Engineering,64.0
Artificial Intelligence Systems,Transportation Science and Engineering,8.0
Artificial Intelligence Systems,Traffic Engineering,2.0
Artificial Intelligence Systems,Bioinformatics,6.0
Artificial Intelligence Systems,AI,4.0
Artificial Intelligence Systems,Stem Cell and Reproductive Biology,2.0
Artificial Intelligence Systems,"Life Sciences, Medicine, Synthetic and Systems Biology",2.0
"Heart, Vascular and Thoracic Institute",Internal Medicine,10.0
Computing and Mathematical Science,Computer Science,2.0
Teaching and Learning,Computer Sciences,4.0
Teaching and Learning,Artificial Intelligence,2.0
Teaching and Learning,Computer Science,4.0
Teaching and Learning,Computer and Information Science and Engineering,48.0
Teaching and Learning,Education,18.0
Teaching and Learning,Civil Engineering,4.0
Teaching and Learning,Community Health Sciences,2.0
Teaching and Learning,Teacher Education and Learning Sciences,2.0
Teaching and Learning,Educational Leadership,2.0
Teaching and Learning,Human-Centered Technology,2.0
Teaching and Learning,Information Science,2.0
Teaching and Learning,Counselling Psychology,2.0
Teaching and Learning,Genetics,38.0
Teaching and Learning,Deep Data Research Center,34.0
Teaching and Learning,Cardiovascular Institute,4.0
Teaching and Learning,Public Health and Human Longevity Science,2.0
Industrial Management Engineering,Financial Mathematics,4.0
ISE,Information Technology,6.0
ISE,Information Science and Technology,8.0
ISE,Computer Science,6.0
ISE,Journalism,2.0
ISE,Computer Science and Engineering,14.0
ISE,AI & DS,4.0
"Informatics, Computing, and Cyber Systems",Computer Science,2.0
"Informatics, Computing, and Cyber Systems",Computing,6.0
Anesthesiology and Operative Intensive Care Medicine,Emergency Medicine,8.0
Anesthesiology and Operative Intensive Care Medicine,Medical Informatics,2.0
Anesthesiology and Operative Intensive Care Medicine,Skills Lab,2.0
Anesthesiology and Operative Intensive Care Medicine,"Management, Technology, and Economics",2.0
Innovation Partners,Genetics and Genomic Sciences,2.0
Innovation Partners,Medicine,4.0
Innovation Partners,Surgical Oncology,4.0
Innovation Partners,Cancer Institute,4.0
Software Development Environment; Multimodal Artificial Intelligence Systems,Artificial Intelligence,16.0
Information and Library Science,Symbolic Computation and Knowledge Engineering,6.0
Information and Library Science,Artificial Intelligence,12.0
Information and Library Science,Future Science,2.0
Information and Library Science,Computer Science,4.0
Information and Library Science,Information,2.0
Information and Library Science,Information Management,4.0
Information and Library Science,"Information Management, Computer Science and Engineering",2.0
Machine Intelligence Technology,Systems Engineering and Engineering Management,6.0
Neuroscience,AI Research,8.0
Neuroscience,Neurology,84.0
Neuroscience,Brain and Cognitive Sciences,18.0
Neuroscience,Linguistics,10.0
Neuroscience,Biomedical Engineering,14.0
Neuroscience,Cognitive and Brain Sciences,4.0
Neuroscience,Mind Brain Behavior,4.0
Neuroscience,Psychology,92.0
Neuroscience,Electrical Engineering,4.0
Neuroscience,"Brain, Cognition and Behaviour",2.0
Neuroscience,Advanced Science and Technology,2.0
Neuroscience,Cognitive and Evolutionary Neuroscience,2.0
Neuroscience,Psychiatry and Psychotherapy,4.0
Neuroscience,Phoniatrics and Pedaudiology,2.0
Neuroscience,Biomedical Informatics,4.0
Neuroscience,Cell Proliferation and Differentiation,4.0
Neuroscience,Computer Science,44.0
Neuroscience,Medicine,32.0
Neuroscience,Biostatistics,12.0
Neuroscience,Biomedical Research,6.0
Neuroscience,Neurosurgery,120.0
Neuroscience,Brain Science,2.0
Neuroscience,Neurosciences,6.0
Neuroscience,Emergency Medicine,8.0
Neuroscience,Clinical School,4.0
Neuroscience,"Language, Music, and Emotion",2.0
Neuroscience,Bioinformatics,8.0
Neuroscience,Ophthalmology,66.0
Neuroscience,Internal Medicine,2.0
Neuroscience,Immunology,2.0
Neuroscience,Vitreoretina and Uveitis,2.0
Neuroscience,Eye Unit,4.0
Neuroscience,Ocular Pathology and Uveitis,2.0
Neuroscience,Eye Centre,6.0
Neuroscience,Ophthalmology and Visual Sciences,6.0
Neuroscience,Human Molecular Genetics and Biochemistry,4.0
Neuroscience,Cell and Developmental Biology,4.0
Neuroscience,Oncology,4.0
Neuroscience,Retina and Uvea Services,4.0
Neuroscience,Eye Institute,4.0
Neuroscience,Medical School,8.0
Neuroscience,Eye Research,4.0
Neuroscience,"Cognitive and Brain Sciences, Business School",8.0
Neuroscience,Psychological & Brain Sciences,8.0
Neuroscience,Information Technology,16.0
Neuroscience,Mental Health Nursing Research,12.0
Neuroscience,Medical Institute,6.0
Neuroscience,"Engineering, Brain Science",2.0
Neuroscience,Neurorestoration and Neurotechnology,2.0
Neuroscience,Biological Science,2.0
Neuroscience,Bioengineering,2.0
Neuroscience,Neurobiology,2.0
Neuroscience,Kinesiotherapy,10.0
Neuroscience,"Medical Imaging, Allergology, Physiotherapy",10.0
Neuroscience,Brain Research,12.0
Neuroscience,Computer Science & Artificial Intelligence,2.0
Neuroscience,Artificial Intelligence,2.0
Neuroscience,Intelligence,2.0
Neuroscience,Magnetic Resonance Research,2.0
Neuroscience,Speech and Hearing Bioscience and Technology,2.0
Neuroscience,BioResource Research,6.0
Neuroscience,Information R&D and Strategy,2.0
Neuroscience,Life Science,4.0
Neuroscience,Science,2.0
Neuroscience,Engineering,12.0
Neuroscience,Molecular Genetics and Microbiology,6.0
Neuroscience,Genetics,6.0
Neuroscience,Cancer Center,4.0
Neuroscience,Computer and Information Science and Engineering,2.0
Neuroscience,Anthropology,2.0
Neuroscience,Cognitive Sciences,2.0
Neuroscience,Medical and Surgical Sciences,32.0
Neuroscience,Molecular Medicine and Medical Biotechnology,4.0
Neuroscience,Public Health,12.0
Neuroscience,Human Neuroscience,8.0
Neuroscience,Clinical and Biological Sciences,8.0
Neuroscience,"Neurosciences, Reproductive Sciences, Odontostomatology",24.0
Neuroscience,Multiple Sclerosis,4.0
Neuroscience,"Medicine, Surgery and Neuroscience",8.0
Neuroscience,Advanced Medical and Surgical Sciences,8.0
Neuroscience,"Biomedical, Metabolic and Neural Sciences",4.0
Neuroscience,"Neuroscience, Rehabilitation, Ophthalmology, Genetics, Maternal and Child Health",8.0
Neuroscience,Biotechnological and Applied Clinical Sciences,12.0
Neuroscience,Medical Sciences and Public Health,12.0
Neuroscience,"Cognition, Motion and Neuroscience",6.0
Neuroscience,"Neural Information Processing, Molecular Neurobiology",2.0
Neuroscience,Pathology and Laboratory Medicine,10.0
Neuroscience,Genetics and Cell Biology,2.0
Neuroscience,Pathology,2.0
Neuroscience,Translational Medicine and Surgery,2.0
Neuroscience,Medical Area,2.0
Neuroscience,General and Metabolic Diseases,2.0
Neuroscience,Biomedical Research and Innovation,32.0
Neuroscience,Pharmacotechnology,8.0
Neuroscience,Cognitive Neuroscience,2.0
Neuroscience,Human Sciences,2.0
Neuroscience,Brain Sciences,16.0
Neuroscience,Educational Psychology and Counselling,8.0
Neuroscience,Psychology and Educational Counseling,8.0
Neuroscience,Entrepreneurship,16.0
Neuroscience,Hermeneutics & Cultural Studies,32.0
Neuroscience,Medical and Health Sciences,48.0
Neuroscience,Responsible AI in Medicine,16.0
Neuroscience,Nursing,16.0
Neuroscience,Brain Cognition and Brain-inspired Intelligence Technology,44.0
Neuroscience,Brain Atlas and Brain-inspired Intelligence,44.0
Neuroscience,Automation Science and Engineering,4.0
Education and Social Work,Education,14.0
Education and Social Work,Science Education,2.0
Education and Social Work,Teaching and Learning; Swedish,2.0
Education and Social Work,"Natural Science, Mathematics and Society",2.0
Agricultural and Horticultural Services,Agricultural Research and Economics,12.0
Agricultural and Horticultural Services,Plant Protection and Certification,2.0
Agricultural and Horticultural Services,Plant Protection,8.0
Agricultural and Horticultural Services,Agriculture,8.0
Agricultural and Horticultural Services,Agriculture Development,2.0
Agricultural and Horticultural Services,Agricultural and Fishing Innovation,4.0
Agricultural and Horticultural Services,Plant Health and Chemical Services,2.0
Agricultural and Horticultural Services,Meteorology and Climatology,2.0
Surgical Gastroenterology and Laparoscopy,Surgery,18.0
Surgical Gastroenterology and Laparoscopy,Pediatrics and Neonatology,18.0
Oral Medicine,Oral Function,18.0
Oral Medicine,Health Information Management,6.0
Oral Medicine,Maxillofacial Surgery,6.0
Oral Medicine,Periodontology,6.0
Oral Medicine,Administration,2.0
Oral Medicine,Physiology,6.0
Oral Medicine,Dentistry,334.0
Oral Medicine,Oral Health Sciences,6.0
Oral Medicine,Oral Diseases Studies,2.0
Oral Medicine,Histology and Embryology,2.0
Oral Medicine,Dental Medicine,2.0
"Industrial Engineering, Human Factors and Technology Management",Human Factors and Technology Management,2.0
"Industrial Engineering, Human Factors and Technology Management","Optronics, System Technologies, Image Exploitation",6.0
"Industrial Engineering, Human Factors and Technology Management",Industrial Engineering,2.0
"Accounting, Analysis and Taxation",Personnel Management,2.0
"Accounting, Analysis and Taxation",Accounting and Taxation,2.0
"Accounting, Analysis and Taxation",Management of Organization,2.0
"Accounting, Analysis and Taxation","Taxation, Accounting and Audit, Accounting Technologies and Business Analytics",2.0
Biomedical Sciences and Biomedical Engineering,Digital Innovation and Data Analytics,12.0
Biomedical Sciences and Biomedical Engineering,Pharmacy,4.0
Biomedical Sciences and Biomedical Engineering,Family and Preventive Medicine,12.0
Biomedical Sciences and Biomedical Engineering,Pediatrics,2.0
Biomedical Sciences and Biomedical Engineering,Medicine,4.0
Biomedical Sciences and Biomedical Engineering,Digital Science,4.0
Biomedical Sciences and Biomedical Engineering,Family Medicine and Preventive Medicine,6.0
Heart and Lung Institute,Information and Communications Engineering,4.0
Heart and Lung Institute,Bioengineering,22.0
Heart and Lung Institute,Life Sciences,2.0
Heart and Lung Institute,Medicine,2.0
Heart and Lung Institute,Chemistry and Chemical Engineering,6.0
Heart and Lung Institute,Cardiovascular Research,8.0
Heart and Lung Institute,Biomedical Engineering & Imaging Sciences,8.0
Heart and Lung Institute,Bioinformatics and Systems Biology,8.0
Heart and Lung Institute,Pharmaceutical Sciences,4.0
Heart and Lung Institute,Mathematics,2.0
Heart and Lung Institute,Medical Sciences,2.0
Heart and Lung Institute,Information and Intelligence Development,2.0
School Psychology and Clinical Language Sciences,Psychology,6.0
Electric and Informatic,Computer Science,6.0
Electric and Informatic,Education,2.0
Electric and Informatic,Electrical and Informatics,2.0
Electric and Informatic,Informatic Technology,2.0
Electric and Informatic,Entrepreneurship,2.0
MSIIP,Radiology,12.0
Information Administration,Cardiology,104.0
Information Administration,Automation,102.0
Information Administration,Medical Data Science,106.0
Information Administration,Clinical Research,102.0
Information Administration,Medical Information Technology,4.0
Information Administration,Clinical Medicine,6.0
Information Administration,Trauma Treatment and Neural Regeneration,4.0
Information Administration,Trauma Medicine,8.0
Information Administration,Real-World Data,4.0
EAST,Computer Science,6.0
EAST,Biomedical Informatics and Digital Health,2.0
Computer & Information Science,Computing Technologies,8.0
"Intelligent Informatics, Speech, and Language Technology, Service Innovation",Electrical and Computer Engineering,48.0
"Intelligent Informatics, Speech, and Language Technology, Service Innovation",Linguistics,12.0
"Intelligent Informatics, Speech, and Language Technology, Service Innovation",Psychiatry,36.0
Information Systems and Public Policy,Service Science,2.0
Information Systems and Public Policy,Mechanical Engineering,2.0
Information Systems and Public Policy,Engineering Management,2.0
Information Systems and Public Policy,"Information, Risk, and Operations Management",2.0
Information Systems and Public Policy,Operations and Information Systems,2.0
Information Systems and Public Policy,Business Analytics,2.0
Information Systems and Public Policy,Industrial and Systems Engineering,2.0
Pharmacology and Toxicology,Molecular Biology,16.0
Pharmacology and Toxicology,Informatics and Applied Mathematics,2.0
Pharmacology and Toxicology,Pediatrics and Human Development,24.0
Pharmacology and Toxicology,Research,12.0
Pharmacology and Toxicology,Computer Science and Engineering,24.0
Pharmacology and Toxicology,Bioethics and Social Justice,4.0
Pharmacology and Toxicology,"Obstetrics, Gynecology and Reproductive Biology",4.0
Pharmacology and Toxicology,Pharmacology and Public Health,100.0
Pharmacology and Toxicology,Zoology,4.0
Pharmacology and Toxicology,Mechanical Engineering,4.0
Pharmacology and Toxicology,Orthopaedic Surgery,8.0
Pharmacology and Toxicology,Endocrinology,4.0
Pharmacology and Toxicology,Microbiology,4.0
Pharmacology and Toxicology,Biomedical Sciences,4.0
Pharmacology and Toxicology,Pharmacology and Experimental Neuroscience,4.0
Pharmacology and Toxicology,Marine Biotechnology and Resources,4.0
Pharmacology and Toxicology,Pharmacy and Health Care,4.0
Pharmacology and Toxicology,"Sustainable Development, Environmental Science and Engineering",4.0
Pharmacology and Toxicology,Biotechnology,4.0
Law and Modern Technologies,Information Technologies in Economics,12.0
Electronics & Electrical Engineering,"Artificial Intelligence, Mathematics and Statistics",2.0
Smart Education,Artificial Intelligence,6.0
Machine Vision and Intelligent Control,Blockchain Industry,4.0
Machine Vision and Intelligent Control,Electronics and Information Engineering,20.0
Agricultural Faculty,Information Technology,6.0
Agricultural Faculty,Bioinformatics,16.0
Agricultural Faculty,Computer Science,2.0
Agricultural Faculty,Knowledge Management,2.0
Agricultural Faculty,Infectious Diseases and Respiratory Medicine,4.0
Agricultural Faculty,Lung Research,2.0
Agricultural Faculty,Research IT,2.0
Agricultural Faculty,Stroke Research,2.0
Agricultural Faculty,Neurology,2.0
Neuro- and Bioinformatics,Engineering and Technology,2.0
Neuro- and Bioinformatics,Computer Science and Engineering,4.0
Neuro- and Bioinformatics,Computers and Information,2.0
Neuro- and Bioinformatics,Electrical Engineering,4.0
Healthcare & Life Sciences,Infectious Diseases,4.0
Healthcare & Life Sciences,Medical Education,2.0
Healthcare & Life Sciences,Biomedical Data Science,2.0
Healthcare & Life Sciences,Dermatology,2.0
Mathematics and Experimental Science,Physics and Chemistry,2.0
Civil Construction and Environmental Engineering,Computer Science,8.0
Civil Construction and Environmental Engineering,Geographical Science,4.0
Civil Construction and Environmental Engineering,Hydrosystems Research,2.0
Civil Construction and Environmental Engineering,Physical Geography,2.0
Civil Construction and Environmental Engineering,Environmental Science and Engineering,2.0
"Medicine, Surgery and Dentistry; Neuroscience; Neurology","Medicine, Surgery and Dentistry",72.0
Urology and Nephrology,Urology,34.0
Urology and Nephrology,Surgery,6.0
Urology and Nephrology,Urology and Reproductive Health,2.0
Urology and Nephrology,Medicine,2.0
Urology and Nephrology,Cancer Surgery,2.0
Space Medicine,Medicine,22.0
Space Medicine,Computer Science and Engineering,54.0
Space Medicine,Ophthalmology,56.0
Space Medicine,"Ophthalmology, Neurology, Neurosurgery",12.0
Space Medicine,Research Institute,2.0
Space Medicine,Cancer Center,6.0
Space Medicine,Ophthalmology and Visual Sciences,8.0
Learning Analytics and Educational Data Mining,Physics Education,18.0
Learning Analytics and Educational Data Mining,Education and Educational Psychology,2.0
Learning Analytics and Educational Data Mining,Medical Education,6.0
Learning Analytics and Educational Data Mining,Human-Centered Technologies for Learning,2.0
Learning Analytics and Educational Data Mining,Data Science,2.0
Learning Analytics and Educational Data Mining,Physics,4.0
Learning Analytics and Educational Data Mining,Mathematical Foundations of Artificial Intelligence,2.0
Learning Analytics and Educational Data Mining,Education,2.0
Learning Analytics and Educational Data Mining,Human-Centered Ubiquitous Media,2.0
Learning Analytics and Educational Data Mining,Psychology,2.0
Learning Analytics and Educational Data Mining,Education and Culture,2.0
Learning Analytics and Educational Data Mining,Media Education,2.0
Learning Analytics and Educational Data Mining,Positive Psychology and Education,2.0
Learning Analytics and Educational Data Mining,Teaching and Learning with Digital Media,2.0
"Ergonomics, Psychology",General Practice and Family Medicine,8.0
"Ergonomics, Psychology","Emergency and Acute Medicine, Health Services Research in Emergency Medicine",8.0
Systems and Information Engineering,Computer Science and Software Engineering,72.0
Systems and Information Engineering,Modeling and Analysis,72.0
Systems and Information Engineering,"Modeling, Simulation, and Training",72.0
Systems and Information Engineering,Computer Engineering,4.0
Systems and Information Engineering,Information Technology and Computer Engineering,4.0
Systems and Information Engineering,Industrial Engineering,8.0
Systems and Information Engineering,Medicine,6.0
Systems and Information Engineering,Information,4.0
Systems and Information Engineering,Innovative Technologies,4.0
Systems and Information Engineering,Informatics,4.0
Systems and Information Engineering,Art & Design,4.0
Systems and Information Engineering,"Behavioral Health and Technology, Psychiatry and Neurobehavioral Science",2.0
Systems and Information Engineering,Information Engineering,2.0
Independent Scholarship,Physics and Technology,2.0
Police Drone Warfare Training and Research Center,Information and Digital Engineering,2.0
Police Drone Warfare Training and Research Center,Mathematics and Statistics,2.0
Police Drone Warfare Training and Research Center,Information and Management Sciences,2.0
Industrial and Management Engineering,Industrial Application,2.0
Industrial and Management Engineering,Industrial Data Science and Engineering,2.0
Speech Processing and Machine Intelligence,Communications,30.0
Convergence,Software,2.0
Convergence,Communication Arts,2.0
Convergence,MetaBioHealth,2.0
Convergence,Content Research,2.0
Convergence,Statistics,2.0
Convergence,Applied Artificial Intelligence,8.0
Convergence,Interaction Science,8.0
Convergence,Big Data Analytics,4.0
Convergence,Industrial and Management Systems Engineering,4.0
Convergence,Human Artificial Intelligence Interaction,4.0
Clinical Psychology and Psychobiology,Communications,4.0
Clinical Psychology and Psychobiology,Mathematics and Computer Science,36.0
"Media Sciences, Technologies and Systems",AI Lab,12.0
"Media Sciences, Technologies and Systems",Systems Engineering and Engineering Management,4.0
Physical Geography,Hydrosystems Research,6.0
Physical Geography,"Civil, Construction and Environmental Engineering",4.0
Physical Geography,Civil and Environmental Engineering,2.0
Physical Geography,Geology & Geological Engineering,2.0
Physical Geography,"Electronics, Information, and Bioengineering",2.0
Physical Geography,"Sustainable Development, Environmental Science and Engineering, Sustainability Assessment and Management",2.0
Physical Geography,Geographical Science,4.0
Physical Geography,Civil Construction and Environmental Engineering,2.0
Physical Geography,Environmental Science and Engineering,2.0
Accounting and Information Systems,Computer Engineering,6.0
Accounting and Information Systems,Computing,2.0
Accounting and Information Systems,Biological Sciences,2.0
Accounting and Information Systems,Information and Communication Technology,6.0
"Housing, Building and Planning",Creative Tourism and Intelligent Technologies,2.0
"Housing, Building and Planning",Tourism,2.0
"Housing, Building and Planning","Management, Marketing and Tourism",4.0
"Housing, Building and Planning",Service Management and Service Studies,2.0
"Housing, Building and Planning",Geography,2.0
"Housing, Building and Planning",Business and Economics,2.0
"Housing, Building and Planning","Hospitality, Tourism and Events",2.0
"Housing, Building and Planning",Business Administration; Cognitive and Brain Sciences,2.0
Atmosphere,Computer Science,4.0
Smart Systems,Computing,6.0
Smart Systems,"Creative Media, Computer Science",4.0
Smart Systems,Design and Engineering,2.0
Smart Systems,Creative Media,2.0
Surgical Oncology,Genetics and Genomic Sciences,4.0
Surgical Oncology,Medicine,32.0
Surgical Oncology,Innovation Partners,4.0
Surgical Oncology,Cancer Institute,8.0
Surgical Oncology,Surgery,108.0
Surgical Oncology,Gastrointestinal Oncology,2.0
Surgical Oncology,Biomedical Engineering and Instrument Science,8.0
Surgical Oncology,Surgical Specialties,4.0
Surgical Oncology,Medical Education,4.0
Surgical Oncology,Clinical School,4.0
Surgical Oncology,Anaesthesia and Pain Medicine,4.0
Surgical Oncology,Machine Learning,4.0
Surgical Oncology,Lifelong Health,4.0
Surgical Oncology,Operations,4.0
Surgical Oncology,"Information Technology, Engineering and the Environment",4.0
Surgical Oncology,Colorectal Surgery,4.0
Surgical Oncology,Oncology,4.0
Surgical Oncology,Medical Imaging,32.0
Surgical Oncology,Biostatistics,8.0
Surgical Oncology,Radiology,8.0
Surgical Oncology,Otolaryngology,10.0
Surgical Oncology,Otolaryngology - Head and Neck Surgery,20.0
Computer Science and Engineering; Machine Intelligence and Advanced Computing,Computer Science and Engineering,4.0
Computer and Communication Engineering,Broadband Wireless Communication and Sensor Network Technology,8.0
Computer and Communication Engineering,Computing Science,8.0
Computer and Communication Engineering,Science and Engineering,8.0
Computer and Communication Engineering,Computer Science and Engineering,8.0
Computer and Communication Engineering,Automation and Electrical Engineering,8.0
Computer and Communication Engineering,Knowledge Engineering for Materials Science,12.0
Computer and Communication Engineering,Electrical Engineering and Computer Science,6.0
